* Feb 28,|2014|Friday|22|13|7|8|22|49|163|307|366|499|625|860|826|735|739|757|825|811|560|399|261|198|105|58|9215|402|North
* Feb 1,|2014|Saturday|47|21|14|11|13|24|78|181|299|476|602|711|748|797|793|766|706|584|458|361|249|201|112|79|8331|402|South
* Feb 2,|2014|Sunday|54|23|21|11|8|26|40|82|166|257|426|549|646|701|653|637|592|430|311|213|123|91|75|38|6173|402|South
* Feb 3,|2014|Monday|19|10|7|7|20|90|128|329|452|510|457|560|622|601|572|622|646|698|557|342|262|182|73|40|7806|402|South
* Feb 4,|2014|Tuesday|20|12|7|4|23|97|138|341|466|465|465|581|662|646|600|613|665|671|539|370|280|187|90|44|7986|402|South
* Feb 5,|2014|Wednesday|22|14|7|7|28|95|147|335|459|485|477|583|706|637|604|641|662|677|561|387|315|187|84|40|8160|402|South
* Feb 6,|2014|Thursday|24|13|8|8|28|85|136|343|461|487|496|595|741|693|649|621|703|679|537|401|285|205|100|62|8360|402|South
* Feb 7,|2014|Friday|33|15|7|5|25|98|134|370|454|511|538|646|739|712|700|671|702|643|526|388|288|222|130|69|8626|402|South
* Feb 8,|2014|Saturday|48|21|14|11|13|25|81|187|309|492|622|734|772|824|819|792|730|603|473|373|257|208|115|86|8609|402|South
* Feb 9,|2014|Sunday|56|24|21|11|8|27|42|85|172|266|440|567|667|724|675|658|612|444|322|220|127|94|77|40|6379|402|South
* Feb 10,|2014|Monday|19|11|7|8|20|94|134|343|472|532|477|584|648|627|597|648|674|728|581|356|274|190|76|42|8142|402|South
* Feb 11,|2014|Tuesday|21|13|7|4|24|101|144|356|486|485|485|607|691|673|626|640|694|700|562|386|292|195|94|44|8330|402|South
* Feb 12,|2014|Wednesday|23|15|8|7|29|99|153|349|478|505|498|608|736|665|630|668|691|706|585|404|329|195|87|43|8511|402|South
* Feb 13,|2014|Thursday|25|14|9|9|29|88|142|358|481|508|517|621|773|723|677|648|734|708|560|418|297|213|104|64|8720|402|South
* Feb 14,|2014|Friday|34|16|8|5|26|102|140|386|473|532|562|674|771|743|730|700|732|670|549|404|301|232|136|71|8997|402|South
* Feb 15,|2014|Saturday|50|22|15|12|14|26|84|195|322|514|648|766|806|859|854|826|761|629|493|389|268|216|120|90|8979|402|South
* Feb 16,|2014|Sunday|58|25|22|12|9|28|44|88|179|277|459|592|696|755|704|687|638|464|336|230|133|98|80|40|6654|402|South
* Feb 17,|2014|Monday|19|10|7|7|20|90|128|329|452|510|457|560|622|601|572|622|646|698|557|342|262|182|73|40|7806|402|South
* Feb 18,|2014|Tuesday|20|12|7|4|23|97|138|341|466|465|465|581|662|646|600|613|665|671|539|370|280|187|90|44|7986|402|South
* Feb 19,|2014|Wednesday|22|14|7|7|28|95|147|335|459|485|477|583|706|637|604|641|662|677|561|387|315|187|84|40|8160|402|South
* Feb 20,|2014|Thursday|20|11|7|7|23|68|110|277|372|393|400|480|598|559|524|501|567|548|433|323|230|165|80|46|6742|402|South
* Feb 21,|2014|Friday|26|12|6|4|20|79|108|299|366|412|434|521|596|574|565|542|566|518|425|313|232|179|105|55|6957|402|South
* Feb 22,|2014|Saturday|39|17|11|9|11|20|65|151|249|397|501|592|623|664|660|639|588|486|381|301|207|167|93|71|6942|402|South
* Feb 23,|2014|Sunday|56|24|21|11|8|27|42|85|172|266|440|567|667|724|675|658|612|444|322|220|127|94|77|40|6379|402|South
* Feb 24,|2014|Monday|19|11|7|8|20|93|133|339|467|526|472|578|642|621|591|642|667|720|575|353|271|188|75|40|8058|402|South
* Feb 25,|2014|Tuesday|21|12|7|4|24|100|142|352|481|480|480|600|684|667|619|633|687|692|556|382|289|193|93|46|8244|402|South
* Feb 26,|2014|Wednesday|23|14|8|7|29|98|152|346|473|500|493|602|729|658|623|662|684|699|579|399|325|193|86|41|8423|402|South
* Feb 27,|2014|Thursday|25|13|9|9|29|87|140|354|476|503|512|615|765|715|670|641|726|701|554|414|294|211|103|64|8630|402|South
* Feb 28,|2014|Friday|34|15|8|5|26|101|138|382|468|527|556|667|763|735|723|693|725|663|543|400|298|229|134|71|8904|402|South
* Mar 1,|2014|Saturday|34|19|13|12|13|21|65|136|269|455|679|846|908|912|873|869|803|693|518|385|276|197|109|66|9171|402|North
* Mar 2,|2014|Sunday|34|20|14|10|7|14|47|89|170|224|346|474|607|624|657|687|640|540|384|266|193|111|67|43|6268|402|North
* Mar 3,|2014|Monday|19|8|6|8|20|43|171|277|328|409|562|751|779|705|670|724|748|839|661|497|354|217|112|45|8953|402|North
* Mar 4,|2014|Tuesday|23|10|9|6|15|39|177|271|339|418|556|774|746|680|672|690|747|828|642|462|369|227|104|44|8848|402|North
* Mar 5,|2014|Wednesday|20|10|8|8|24|41|166|271|337|455|568|740|803|690|667|688|746|842|659|484|381|217|104|44|8973|402|North
* Mar 6,|2014|Thursday|20|10|8|8|15|45|157|260|332|450|530|784|783|672|681|699|765|844|639|477|358|240|117|49|8943|402|North
* Mar 7,|2014|Friday|24|11|9|8|21|47|166|282|359|485|624|862|874|795|773|787|850|801|579|430|306|202|118|57|9470|402|North
* Mar 8,|2014|Saturday|33|19|13|11|13|21|64|133|263|445|664|828|889|893|855|850|787|678|507|377|271|193|107|66|8980|402|North
* Mar 9,|2014|Sunday|33|20|14|9|7|14|46|87|166|219|339|464|594|611|644|673|627|529|376|260|189|109|66|42|6138|402|North
* Mar 10,|2014|Monday|19|8|6|8|20|43|169|274|325|405|556|743|770|698|662|716|740|830|654|491|350|215|111|45|8858|402|North
* Mar 11,|2014|Tuesday|22|10|9|6|15|39|175|268|336|414|551|765|738|672|665|683|739|819|635|458|365|224|103|43|8754|402|North
* Mar 12,|2014|Wednesday|20|10|8|8|23|41|165|268|333|450|562|732|794|683|660|681|738|833|652|479|377|215|103|42|8877|402|North
* Mar 13,|2014|Thursday|20|10|7|7|15|45|155|258|328|445|524|776|775|665|674|692|757|835|632|471|354|237|115|51|8848|402|North
* Mar 14,|2014|Friday|24|11|9|7|20|47|165|279|355|480|618|853|865|787|764|778|841|792|573|425|302|200|116|58|9369|402|North
* Mar 15,|2014|Saturday|33|19|13|11|13|20|63|132|260|441|657|819|880|883|846|841|778|671|502|373|268|191|106|65|8885|402|North
* Mar 16,|2014|Sunday|33|20|14|9|7|14|46|86|165|217|336|459|588|604|637|666|620|523|372|258|187|108|65|38|6072|402|North
* Mar 17,|2014|Monday|18|8|6|8|19|42|168|272|321|400|550|735|762|690|655|709|732|821|647|486|346|213|110|45|8763|402|North
* Mar 18,|2014|Tuesday|22|10|9|6|15|39|173|265|332|409|545|757|730|665|658|675|731|810|628|453|362|222|102|41|8659|402|North
* Mar 19,|2014|Wednesday|19|10|8|8|23|40|163|265|329|445|556|724|786|675|652|674|730|824|645|474|373|213|102|44|8782|402|North
* Mar 20,|2014|Thursday|19|10|7|7|15|44|154|255|325|441|519|767|766|658|667|684|749|826|625|466|350|235|114|49|8752|402|North
* Mar 21,|2014|Friday|24|11|9|7|20|46|163|276|351|475|611|844|856|778|756|770|832|784|567|420|299|198|115|57|9269|402|North
* Mar 22,|2014|Saturday|32|18|13|11|13|20|63|131|258|436|650|810|870|874|837|832|770|664|497|369|265|189|105|62|8789|402|North
* Mar 23,|2014|Sunday|32|19|14|9|6|14|45|86|163|214|332|454|581|598|630|659|613|518|368|255|185|107|64|41|6007|402|North
* Mar 24,|2014|Monday|20|9|6|9|21|46|180|292|346|431|592|791|820|743|705|763|787|883|696|523|372|229|118|47|9429|402|North
* Mar 25,|2014|Tuesday|24|11|10|6|16|42|186|285|357|441|586|815|786|716|708|727|787|872|676|487|389|239|110|42|9318|402|North
* Mar 26,|2014|Wednesday|21|11|9|9|25|44|175|285|355|479|598|779|846|727|702|725|785|886|694|510|401|229|110|45|9450|402|North
* Mar 27,|2014|Thursday|21|11|8|8|16|48|165|274|349|474|558|825|825|708|718|736|806|889|673|502|377|252|123|52|9418|402|North
* Mar 28,|2014|Friday|26|12|10|8|22|50|175|297|378|511|657|908|921|838|814|829|895|844|610|452|322|213|124|58|9974|402|North
* Mar 29,|2014|Saturday|35|20|14|12|14|22|67|141|277|469|700|872|936|940|901|896|828|715|534|397|285|203|113|67|9458|402|North
* Mar 30,|2014|Sunday|35|21|15|10|7|15|48|92|175|231|357|489|626|643|678|709|660|557|396|274|199|115|69|43|6464|402|North
* Mar 31,|2014|Monday|20|9|6|9|21|46|182|295|349|435|598|799|828|750|712|770|795|892|703|528|376|231|119|52|9525|402|North
* Mar 1,|2014|Saturday|52|25|16|12|12|25|84|198|307|509|636|752|824|863|857|830|772|631|539|418|299|223|153|86|9123|402|South
* Mar 2,|2014|Sunday|59|29|19|12|11|17|47|78|161|244|424|527|663|679|669|690|622|485|383|262|173|126|76|38|6494|402|South
* Mar 3,|2014|Monday|25|15|8|7|25|97|131|316|450|467|486|609|686|699|635|660|682|704|579|435|307|203|93|49|8368|402|South
* Mar 4,|2014|Tuesday|27|14|8|5|24|102|143|339|445|456|496|588|719|703|641|607|694|691|569|425|320|212|97|57|8382|402|South
* Mar 5,|2014|Wednesday|26|13|5|7|24|92|142|320|471|499|490|622|751|713|652|659|662|688|598|458|356|213|89|50|8600|402|South
* Mar 6,|2014|Thursday|26|11|8|8|30|85|125|307|451|489|504|625|741|676|667|658|685|685|576|443|349|223|103|60|8535|402|South
* Mar 7,|2014|Friday|30|13|10|6|33|99|133|335|456|529|564|682|795|791|733|723|724|673|566|439|328|251|135|80|9128|402|South
* Mar 8,|2014|Saturday|51|24|16|12|12|24|83|194|301|498|623|736|806|845|839|813|756|618|528|409|293|218|149|85|8933|402|South
* Mar 9,|2014|Sunday|57|28|19|12|10|17|46|76|158|239|415|516|649|665|655|676|609|475|375|257|169|123|74|39|6359|402|South
* Mar 10,|2014|Monday|25|15|7|7|25|96|129|313|445|462|481|603|678|691|628|653|675|696|573|431|303|201|92|50|8279|402|South
* Mar 11,|2014|Tuesday|27|14|7|5|24|100|141|336|440|451|491|581|711|696|634|601|686|684|563|420|316|210|96|59|8293|402|South
* Mar 12,|2014|Wednesday|26|13|5|7|24|91|140|316|466|494|485|615|743|705|645|652|655|681|592|453|353|211|88|48|8508|402|South
* Mar 13,|2014|Thursday|26|11|7|8|30|84|124|304|447|484|499|619|733|669|660|651|678|678|570|438|345|220|102|57|8444|402|South
* Mar 14,|2014|Friday|30|13|10|6|33|98|132|331|451|524|558|675|787|782|725|715|716|666|560|434|325|248|134|78|9031|402|South
* Mar 15,|2014|Saturday|50|24|16|12|12|24|82|192|298|493|617|728|798|836|830|804|748|611|523|405|290|216|148|81|8838|402|South
* Mar 16,|2014|Sunday|57|28|19|12|10|17|46|75|156|236|411|510|642|658|648|668|602|469|371|254|167|122|73|40|6291|402|South
* Mar 17,|2014|Monday|25|15|7|6|25|95|128|309|440|458|476|597|671|684|621|646|667|689|567|426|300|199|91|48|8190|402|South
* Mar 18,|2014|Tuesday|27|14|7|5|24|99|140|332|435|446|486|575|704|688|627|594|679|676|557|416|313|208|95|57|8204|402|South
* Mar 19,|2014|Wednesday|26|13|5|6|24|90|139|313|461|489|480|608|735|698|638|645|648|674|585|448|349|209|87|47|8417|402|South
* Mar 20,|2014|Thursday|26|11|7|8|29|83|122|301|442|479|493|612|725|662|652|644|671|671|564|433|341|218|101|58|8353|402|South
* Mar 21,|2014|Friday|29|13|10|6|32|97|131|328|446|518|552|668|778|774|718|707|708|659|554|430|321|246|132|77|8934|402|South
* Mar 22,|2014|Saturday|50|24|16|12|12|24|81|190|294|488|610|720|789|827|821|796|740|604|517|400|287|213|146|82|8743|402|South
* Mar 23,|2014|Sunday|56|28|18|12|10|17|45|74|154|234|406|505|635|651|641|661|596|464|367|251|166|120|73|39|6223|402|South
* Mar 24,|2014|Monday|27|16|8|7|27|102|138|333|473|492|512|642|722|736|669|695|718|741|610|459|323|214|98|51|8813|402|South
* Mar 25,|2014|Tuesday|29|15|8|5|26|107|150|357|468|480|523|619|757|741|675|640|731|728|599|447|337|224|102|60|8828|402|South
* Mar 26,|2014|Wednesday|28|14|5|7|26|97|150|337|496|526|516|655|791|751|686|694|697|725|630|482|375|225|94|50|9057|402|South
* Mar 27,|2014|Thursday|28|12|8|9|32|89|132|324|475|515|531|659|780|712|702|693|722|722|607|466|367|235|109|60|8989|402|South
* Mar 28,|2014|Friday|32|14|11|6|35|104|141|352|480|557|594|719|837|833|772|761|762|709|596|462|345|264|143|84|9613|402|South
* Mar 29,|2014|Saturday|53|26|17|13|13|26|87|204|317|525|656|775|849|890|884|856|796|650|556|431|309|230|157|88|9408|402|South
* Mar 30,|2014|Sunday|60|30|20|13|11|18|48|80|166|251|437|543|684|701|690|712|641|500|395|270|178|130|78|41|6697|402|South
* Mar 31,|2014|Monday|27|16|8|7|27|103|139|336|478|497|517|648|729|744|675|702|725|749|616|463|326|216|99|56|8903|402|South
* Apr 1,|2014|Tuesday|21|12|9|10|20|42|194|308|369|468|598|892|825|723|699|755|833|973|711|520|411|241|104|45|9783|402|North
* Apr 2,|2014|Wednesday|25|14|8|10|21|50|184|299|377|494|617|840|873|736|705|706|837|922|720|513|381|229|98|54|9713|402|North
* Apr 3,|2014|Thursday|21|11|8|7|13|41|149|264|316|405|508|732|730|666|650|663|705|782|598|474|340|193|96|40|8412|402|North
* Apr 4,|2014|Friday|20|12|7|9|19|42|146|262|338|464|556|788|840|742|675|712|769|706|500|360|291|197|114|54|8623|402|North
Apr 5, 2014|Saturday|48|28|15|15|14|26|61|172|293|507|721|885|924|965|929|892|849|707|540|381|269|189|113|60|9603|402|North
Apr 6, 2014|Sunday|36|23|18|4|7|20|56|101|201|261|408|567|675|737|778|726|657|577|409|337|209|113|65|28|7013|402|North
Apr 7, 2014|Monday|12|15|13|7|25|57|196|369|404|514|654|823|914|854|778|730|807|936|665|477|451|194|91|44|10030|402|North
Apr 8, 2014|Tuesday|16|7|7|6|19|62|198|329|389|530|621|938|930|787|726|855|817|949|761|559|383|229|79|43|10240|402|North
Apr 9, 2014|Wednesday|19|12|7|16|21|59|179|340|386|518|639|959|958|813|761|725|900|937|641|479|372|203|88|48|10080|402|North
Apr 10, 2014|Thursday|25|17|9|11|17|53|166|361|425|548|638|898|932|839|768|772|855|1008|675|562|328|231|106|59|10303|402|North
Apr 11, 2014|Friday|19|14|6|7|15|53|181|354|440|597|710|1086|1055|881|822|848|978|885|648|502|356|206|146|74|10883|402|North
Apr 12, 2014|Saturday|45|35|13|8|11|31|85|145|295|498|804|1047|1147|1130|1048|1049|927|736|607|440|281|174|118|66|10740|402|North
Apr 13, 2014|Sunday|45|22|17|11|5|16|73|105|199|262|466|618|819|813|893|809|761|581|400|289|185|134|69|30|7622|402|North
* Apr 14,|2014|Monday|16|8|8|10|18|44|180|306|379|504|657|866|886|794|741|716|842|983|731|525|357|205|92|35|9903|402|North
Apr 15, 2014|Tuesday|12|15|10|11|21|55|188|348|436|542|676|981|970|845|768|752|882|1052|789|554|396|223|106|41|10673|402|North
Apr 16, 2014|Wednesday|20|11|7|6|17|51|196|328|442|588|689|911|937|730|805|780|874|989|695|426|329|172|82|42|10127|402|North
Apr 17, 2014|Thursday|19|17|9|4|14|49|180|300|435|485|596|866|874|821|776|891|904|1002|718|545|410|236|95|43|10289|402|North
