Mar 29, 2011|Tuesday|46|31|14|26|42|115|377|656|555|594|729|875|1029|1032|929|1020|1019|878|707|581|516|304|194|92|12361|110|South
Mar 30, 2011|Wednesday|37|21|21|15|40|111|342|597|565|643|738|868|1002|928|990|918|997|893|732|619|476|317|175|110|12155|110|South
Mar 31, 2011|Thursday|37|41|23|20|36|126|349|629|624|650|746|923|1027|1009|960|970|1017|1009|770|591|476|347|147|126|12653|110|South
Apr 1, 2011|Friday|54|30|22|36|51|90|185|390|529|685|815|1060|1139|1226|1241|1219|1278|1113|829|690|473|540|202|127|14024|110|North
Apr 2, 2011|Saturday|61|42|30|27|30|55|86|195|384|625|1034|1217|1270|1266|1332|1247|1065|886|741|638|424|341|176|127|13299|110|North
Apr 3, 2011|Sunday|70|36|32|24|28|42|56|116|185|334|517|677|849|867|884|838|673|545|462|306|227|164|95|74|8101|110|North
Apr 4, 2011|Monday|28|12|9|15|40|117|195|401|460|602|742|882|954|976|1082|1036|1231|1040|726|539|410|260|126|87|11970|110|North
Apr 5, 2011|Tuesday|46|19|24|15|50|111|202|394|470|608|786|987|1045|1032|1079|1184|1210|1053|732|573|400|260|154|84|12518|110|North
Apr 6, 2011|Wednesday|37|18|20|26|51|101|206|412|481|633|803|924|990|999|1025|1182|1137|1039|760|567|436|262|180|101|12390|110|North
Apr 7, 2011|Thursday|47|28|30|20|53|115|183|396|508|690|776|1001|999|1061|1037|1101|1162|1025|735|590|452|339|172|96|12616|110|North
Apr 8, 2011|Friday|58|23|18|22|42|86|195|393|516|696|877|1053|1179|1139|1204|1270|1317|1115|896|714|581|358|240|127|14119|110|North
Apr 9, 2011|Saturday|59|48|34|19|32|58|112|208|390|579|870|1009|1142|1158|1229|1153|1012|866|642|496|395|371|241|115|12238|110|North
Apr 10, 2011|Sunday|76|48|33|23|32|32|77|124|224|395|671|866|1008|961|924|882|808|707|557|370|220|149|102|56|9345|110|North
Apr 11, 2011|Monday|37|24|11|21|47|116|177|395|485|620|836|919|1005|1008|1071|1188|1201|1018|686|545|407|263|172|92|12344|110|North
Apr 12, 2011|Tuesday|40|33|17|14|55|122|204|400|474|680|822|963|1021|1041|1036|1182|1197|1068|727|623|477|257|141|95|12689|110|North
Apr 13, 2011|Wednesday|34|22|26|19|48|116|207|427|558|698|835|965|1009|1036|1105|1202|1285|1061|774|600|497|291|164|89|13068|110|North
Apr 14, 2011|Thursday|58|24|24|19|53|105|204|416|526|651|856|1012|1061|1017|1113|1251|1248|1157|791|615|463|284|176|87|13211|110|North
Apr 15, 2011|Friday|67|32|21|20|49|90|182|448|526|705|942|1149|1290|1261|1271|1359|1345|1260|927|724|524|347|221|143|14903|110|North
Apr 16, 2011|Saturday|68|40|32|25|36|56|137|170|350|466|725|975|1034|1139|1151|1164|959|807|698|641|438|328|179|124|11742|110|North
Apr 17, 2011|Sunday|61|44|40|18|26|52|104|110|243|405|654|892|1018|1050|971|970|871|702|563|401|258|179|128|67|9827|110|North
Apr 18, 2011|Monday|35|19|20|13|39|106|211|372|452|596|849|957|1057|1041|1131|1167|1194|1077|730|552|423|280|147|82|12550|110|North
Apr 19, 2011|Tuesday|40|23|16|21|44|106|198|399|489|641|767|932|1053|1031|1058|1171|1187|1034|763|537|389|256|134|72|12361|110|North
Apr 20, 2011|Wednesday|44|25|20|11|41|102|207|403|489|650|839|906|1010|1017|1109|1223|1223|1079|818|531|441|310|153|84|12735|110|North
Apr 21, 2011|Thursday|47|33|29|23|43|119|219|421|520|645|857|1014|1087|1059|1135|1208|1230|1131|806|626|508|322|178|116|13376|110|North
Apr 22, 2011|Friday|59|23|19|17|45|76|192|342|514|769|1028|1172|1492|1393|1551|1541|1321|1100|835|652|522|317|193|106|15279|110|North
Apr 23, 2011|Saturday|76|35|36|23|41|55|103|193|375|636|883|1058|1174|1139|1157|997|957|777|673|551|453|288|214|132|12026|110|North
Apr 24, 2011|Sunday|56|35|47|18|32|25|56|100|176|296|400|446|534|464|415|422|395|374|334|280|235|140|116|73|5469|110|North
Apr 25, 2011|Monday|30|18|10|10|42|110|186|400|506|673|776|940|1037|1002|1094|1121|1221|1082|757|559|414|249|143|89|12469|110|North
Apr 26, 2011|Tuesday|37|19|14|11|42|120|187|420|479|587|768|953|1006|987|997|1024|1122|975|674|523|397|253|120|82|11797|110|North
Apr 27, 2011|Wednesday|42|24|22|13|44|108|195|414|485|624|778|855|976|989|1031|1117|1183|1019|706|546|398|250|126|88|12033|110|North
Apr 28, 2011|Thursday|50|21|27|22|36|123|216|433|520|680|819|940|1009|1079|1111|1186|1188|1074|753|522|454|307|165|98|12833|110|North
Apr 29, 2011|Friday|57|27|29|15|47|90|215|397|545|746|962|1117|1249|1135|1221|1344|1309|1037|847|690|516|432|247|134|14408|110|North
Apr 30, 2011|Saturday|98|47|36|20|38|53|118|222|419|578|877|1073|1257|1256|1173|1151|1005|928|775|611|489|373|257|159|13013|110|North
Apr 1, 2011|Friday|56|23|26|22|43|111|319|648|559|653|831|1006|1094|1177|1138|1143|1152|1186|1022|647|567|455|239|154|14271|110|South
Apr 2, 2011|Saturday|70|37|22|21|18|36|116|204|274|543|818|1108|1227|1270|1322|1268|1155|942|807|674|553|363|225|148|13221|110|South
Apr 3, 2011|Sunday|75|32|27|16|16|34|90|104|156|272|430|637|797|848|849|906|848|574|517|346|257|164|119|70|8184|110|South
Apr 4, 2011|Monday|33|24|12|19|43|115|346|749|597|668|704|886|938|930|975|1006|1001|943|734|550|458|293|174|99|12297|110|South
Apr 5, 2011|Tuesday|51|27|17|19|44|121|361|725|630|696|748|982|955|1031|1004|978|1027|928|693|612|463|326|164|116|12718|110|South
Apr 6, 2011|Wednesday|35|25|20|21|47|131|385|711|630|686|787|910|994|1010|953|948|1080|979|759|556|477|325|188|124|12781|110|South
Apr 7, 2011|Thursday|29|31|18|23|49|114|387|689|608|702|803|935|1037|1025|1029|1022|995|935|785|587|475|339|166|100|12883|110|South
Apr 8, 2011|Friday|57|31|19|21|39|116|372|647|644|799|886|997|1095|1140|1119|1167|1146|1099|913|733|573|466|223|158|14460|110|South
Apr 9, 2011|Saturday|62|34|23|24|21|56|119|183|328|554|823|987|1173|1179|1200|1234|1100|959|721|516|443|382|227|148|12496|110|South
Apr 10, 2011|Sunday|46|32|26|15|20|27|79|120|195|351|573|772|934|976|945|1006|870|710|621|385|255|223|152|63|9396|110|South
Apr 11, 2011|Monday|33|20|16|19|38|140|387|719|659|682|836|920|982|1025|1004|988|1029|921|743|579|448|321|138|122|12769|110|South
Apr 12, 2011|Tuesday|44|23|16|19|49|124|381|800|663|746|784|894|1004|1007|989|1011|1024|901|648|572|468|334|169|86|12756|110|South
Apr 13, 2011|Wednesday|38|20|18|26|34|120|396|763|681|678|822|893|1016|994|923|1020|1061|1047|754|577|492|344|175|115|13007|110|South
Apr 14, 2011|Thursday|49|29|13|30|47|128|406|780|635|707|816|955|1016|981|1024|1045|1057|1016|787|608|537|373|195|110|13344|110|South
Apr 15, 2011|Friday|52|17|17|19|44|105|348|650|687|737|930|1051|1164|1123|1261|1243|1191|1144|995|732|629|472|259|153|15023|110|South
Apr 16, 2011|Saturday|60|31|24|22|21|40|116|226|362|477|628|920|1055|1065|1135|1226|1130|994|822|677|514|370|205|133|12253|110|South
Apr 17, 2011|Sunday|66|48|38|20|20|27|99|152|201|366|561|779|977|1015|1062|992|902|736|637|407|331|203|152|80|9871|110|South
Apr 18, 2011|Monday|36|20|13|18|37|140|394|698|584|640|753|909|1026|1049|1070|996|1047|955|720|570|418|297|154|114|12658|110|South
Apr 19, 2011|Tuesday|39|26|18|16|35|116|390|769|587|717|705|845|1080|958|953|987|984|962|690|555|479|358|192|99|12560|110|South
Apr 20, 2011|Wednesday|46|21|20|15|44|131|383|729|625|692|792|847|986|1027|1017|1040|1034|975|742|617|521|343|185|122|12954|110|South
Apr 21, 2011|Thursday|59|18|18|22|49|135|384|667|590|671|734|979|1128|989|1024|1042|1068|1049|869|611|529|381|176|153|13345|110|South
Apr 22, 2011|Friday|46|32|27|25|34|108|306|554|586|704|922|1050|1235|1236|1281|1303|1246|1152|888|681|539|418|209|138|14720|110|South
Apr 23, 2011|Saturday|70|36|25|30|23|48|106|180|283|478|759|1013|1131|1195|1100|1121|985|887|739|596|500|382|213|133|12033|110|South
Apr 24, 2011|Sunday|64|28|28|24|11|29|83|122|190|328|376|429|480|471|414|431|469|417|424|367|282|206|123|81|5877|110|South
Apr 25, 2011|Monday|44|15|18|18|32|111|381|746|597|690|769|858|1035|1078|1014|952|1002|902|762|560|461|347|154|111|12657|110|South
Apr 26, 2011|Tuesday|54|11|15|17|47|123|373|725|625|714|754|883|1035|974|874|901|953|898|665|558|416|293|139|120|12167|110|South
Apr 27, 2011|Wednesday|51|16|15|27|40|127|385|734|649|644|746|817|944|920|938|978|978|945|756|527|424|287|158|104|12210|110|South
Apr 28, 2011|Thursday|48|32|18|23|35|126|377|733|612|709|785|886|1034|960|1029|998|1014|963|788|617|499|347|174|145|12952|110|South
Apr 29, 2011|Friday|47|18|31|22|41|105|324|678|661|751|824|1065|1171|1170|1175|1038|1145|1070|911|729|583|490|267|137|14453|110|South
Apr 30, 2011|Saturday|81|36|20|19|32|41|125|206|355|598|825|1058|1156|1236|1269|1221|1100|1027|895|714|515|394|228|153|13304|110|South
May 1, 2011|Sunday|92|41|34|18|32|47|107|142|250|444|678|833|1018|1024|930|963|866|639|512|377|291|143|213|82|9776|110|North
May 2, 2011|Monday|47|24|8|17|37|107|208|383|474|626|821|974|1027|1078|1149|1218|1223|1106|801|590|440|258|140|90|12846|110|North
May 3, 2011|Tuesday|46|22|19|15|44|120|219|419|511|662|875|989|1092|1111|1082|1212|1175|1037|715|570|418|224|147|78|12802|110|North
May 4, 2011|Wednesday|45|20|21|27|37|102|206|418|517|672|860|978|1038|1006|1041|1121|1209|963|760|598|435|258|123|97|12552|110|North
May 5, 2011|Thursday|49|26|32|26|45|125|211|392|498|650|816|951|1079|1091|1142|1230|1212|1148|905|677|482|289|152|109|13337|110|North
May 6, 2011|Friday|45|35|29|21|47|93|217|474|556|725|911|1118|1239|1199|1257|1252|1283|1122|852|701|559|411|267|374|14787|110|North
May 7, 2011|Saturday|98|57|39|23|41|57|132|293|449|691|943|1117|1160|1222|1174|1072|987|919|696|639|444|336|186|173|12948|110|North
May 8, 2011|Sunday|86|75|49|13|30|53|94|160|277|422|699|778|961|994|905|883|812|616|527|397|250|179|120|71|9451|110|North
May 9, 2011|Monday|39|25|17|19|35|111|208|426|470|669|853|965|1090|1022|1102|1198|1237|1013|689|558|401|260|204|93|12704|110|North
May 10, 2011|Tuesday|46|28|22|13|43|99|222|461|510|723|827|1001|1102|1117|1041|1236|1259|1075|721|587|394|240|160|85|13012|110|North
May 11, 2011|Wednesday|34|27|26|12|39|106|212|470|557|680|850|926|1042|1100|1071|1168|1181|1040|788|608|485|298|157|105|12982|110|North
May 12, 2011|Thursday|52|35|28|17|49|122|206|445|513|724|900|963|1106|1055|1130|1179|1239|1058|790|601|455|335|186|102|13290|110|North
May 13, 2011|Friday|49|26|22|22|37|108|207|450|532|767|997|1148|1292|1284|1335|1321|1413|1226|910|732|609|372|201|99|15159|110|North
May 14, 2011|Saturday|62|29|48|37|54|65|97|223|396|576|894|1086|1234|1184|1200|1148|994|853|728|669|493|387|185|130|12772|110|North
May 15, 2011|Sunday|94|49|45|25|33|45|65|151|252|409|648|791|913|948|868|834|779|734|531|405|303|222|145|95|9384|110|North
* May 16,|2011|Monday|37|27|22|21|49|120|185|372|479|639|840|989|1112|1083|1085|1145|1232|1072|772|575|461|314|174|98|12903|110|North
* May 17,|2011|Tuesday|48|25|22|18|48|123|213|395|514|684|862|990|1128|1073|1116|1136|1217|1075|789|629|493|329|156|110|13193|110|North
* May 18,|2011|Wednesday|58|32|28|23|42|126|192|368|515|687|848|995|1114|1116|1100|1195|1228|1125|787|620|520|347|179|105|13350|110|North
* May 19,|2011|Thursday|63|44|48|22|53|115|210|399|513|715|862|1043|1138|1124|1126|1234|1265|1099|838|692|544|385|194|107|13833|110|North
* May 20,|2011|Friday|69|39|47|26|44|91|180|409|512|790|972|1119|1246|1260|1285|1255|1313|1155|885|751|626|457|253|139|14923|110|North
* May 21,|2011|Saturday|101|68|57|39|34|61|110|215|404|635|911|1072|1211|1189|1187|1128|1084|839|771|650|485|340|240|156|12987|110|North
* May 22,|2011|Sunday|101|59|51|36|23|36|93|140|232|408|646|843|1002|1008|971|938|811|667|534|389|292|195|139|77|9691|110|North
* May 23,|2011|Monday|37|27|22|21|49|120|185|372|479|639|840|989|1112|1083|1085|1145|1232|1072|772|575|461|314|174|98|12903|110|North
* May 24,|2011|Tuesday|48|25|22|18|48|123|213|395|514|684|862|990|1128|1073|1116|1136|1217|1075|789|629|493|329|156|110|13193|110|North
May 25, 2011|Wednesday|43|25|21|21|54|122|216|428|581|717|870|980|1066|1094|1033|1189|1214|1038|781|604|462|347|165|109|13180|110|North
May 26, 2011|Thursday|56|40|30|29|63|141|262|470|579|741|883|1039|1143|1119|1190|1425|1348|1176|847|673|578|352|183|127|14494|110|North
May 27, 2011|Friday|71|51|27|36|55|117|232|480|581|832|1014|1253|1257|1372|1255|1364|1303|1093|858|713|524|364|249|142|15243|110|North
May 28, 2011|Saturday|81|57|63|35|58|67|119|243|413|627|868|1068|1176|1128|1083|1045|847|728|605|538|414|294|160|121|11838|110|North
May 29, 2011|Sunday|76|43|28|18|27|42|67|172|221|407|635|749|783|814|725|777|672|519|493|372|274|221|150|96|8381|110|North
* May 30,|2011|Monday|37|27|22|21|49|120|185|372|479|639|840|989|1112|1083|1085|1145|1232|1072|772|575|461|314|174|98|12903|110|North
* May 31,|2011|Tuesday|48|25|22|18|48|123|213|395|514|684|862|990|1128|1073|1116|1136|1217|1075|789|629|493|329|156|110|13193|110|North
May 1, 2011|Sunday|89|50|32|29|24|45|114|150|225|338|493|726|1058|961|1001|1025|915|772|596|383|302|209|138|101|9776|110|South
May 2, 2011|Monday|41|23|20|22|41|132|362|731|614|692|794|914|968|1028|977|982|1083|998|793|578|492|304|175|99|12863|110|South
May 3, 2011|Tuesday|51|22|18|21|38|130|400|748|701|768|805|960|1031|1071|976|953|994|908|685|571|449|341|183|105|12929|110|South
May 4, 2011|Wednesday|49|15|19|22|36|108|388|755|617|712|804|924|927|950|954|917|1038|895|757|569|485|352|208|105|12606|110|South
May 5, 2011|Thursday|52|16|24|23|44|116|385|725|648|715|780|943|1015|1002|980|1043|1165|987|800|645|546|392|199|119|13364|110|South
May 6, 2011|Friday|53|31|18|19|34|130|342|684|675|734|889|974|1179|1142|1164|1210|1227|1178|972|813|592|498|263|159|14980|110|South
May 7, 2011|Saturday|92|42|32|29|24|52|132|219|338|572|770|1041|1132|1152|1219|1110|1126|954|909|739|541|392|226|159|13002|110|South
May 8, 2011|Sunday|90|48|41|22|17|32|89|143|241|405|570|793|918|937|945|946|887|784|613|419|325|208|120|71|9664|110|South
May 9, 2011|Monday|40|14|20|19|45|131|409|702|673|688|780|886|991|1055|1016|1040|1047|979|745|589|467|283|205|101|12925|110|South
May 10, 2011|Tuesday|47|17|24|20|47|122|396|765|668|693|814|916|1058|1009|1006|945|1093|991|719|571|486|348|211|98|13064|110|South
May 11, 2011|Wednesday|43|18|27|26|30|110|384|750|677|677|749|867|1041|1044|965|984|998|975|742|660|510|362|224|108|12971|110|South
May 12, 2011|Thursday|58|20|22|30|33|153|374|773|643|713|827|934|1046|1072|993|1015|1056|986|797|623|515|353|225|130|13391|110|South
May 13, 2011|Friday|62|28|19|16|40|89|368|689|656|745|886|1014|1214|1244|1154|1191|1199|1150|954|745|685|493|256|142|15039|110|South
May 14, 2011|Saturday|69|36|37|21|31|46|144|195|361|526|791|998|1100|1147|1235|1102|1116|982|834|720|536|422|263|190|12902|110|South
May 15, 2011|Sunday|71|40|31|20|16|36|82|125|241|361|571|738|913|976|890|944|761|727|636|430|355|245|164|96|9469|110|South
* May 16,|2011|Monday|33|22|11|21|39|123|368|679|627|713|777|932|1027|1019|994|974|998|931|687|555|478|317|193|112|12630|110|South
* May 17,|2011|Tuesday|55|26|22|32|39|118|409|717|650|686|825|885|1028|972|931|957|994|918|761|607|498|358|198|112|12798|110|South
* May 18,|2011|Wednesday|53|22|19|31|49|130|407|696|636|695|815|905|1026|973|956|961|1057|981|713|619|527|386|226|131|13014|110|South
* May 19,|2011|Thursday|77|23|28|36|43|126|388|712|634|711|788|901|1005|1011|1000|944|1012|998|798|627|507|379|211|126|13085|110|South
* May 20,|2011|Friday|70|27|20|28|40|126|358|681|632|723|837|1013|1133|1128|1113|1094|1092|1075|878|701|598|518|307|194|14386|110|South
* May 21,|2011|Saturday|94|51|37|24|25|62|149|197|368|579|820|1008|1080|1082|1104|1065|1042|917|730|644|545|374|262|160|12419|110|South
