* Jan 25,|2004|Sunday|148|82|52|36|34|49|85|161|256|406|592|724|857|840|934|947|957|870|653|518|406|336|228|119|10290|188|North
* Jan 26,|2004|Monday|81|48|41|50|91|209|358|511|517|535|589|598|628|652|822|991|1250|1282|798|508|431|389|243|161|11783|188|North
* Jan 27,|2004|Tuesday|86|73|50|54|82|202|364|521|505|509|509|570|605|652|763|1032|1316|1299|787|555|460|411|275|169|11849|188|North
* Jan 28,|2004|Wednesday|109|84|53|52|89|213|385|537|506|535|581|634|677|708|831|1083|1328|1391|900|562|535|450|273|181|12697|188|North
* Jan 29,|2004|Thursday|99|80|58|57|89|205|374|562|505|536|570|634|634|719|876|1089|1336|1360|888|573|515|444|290|205|12698|188|North
* Jan 30,|2004|Friday|109|85|59|57|81|192|327|488|507|569|613|736|776|889|1001|1296|1612|1557|1019|692|545|526|382|254|14372|188|North
* Jan 31,|2004|Saturday|150|106|70|45|51|100|184|314|517|673|801|822|841|832|883|913|932|815|650|522|400|402|300|209|11532|188|North
* Jan 1,|2004|Thursday|121|78|57|57|99|261|844|1272|994|752|655|630|643|650|668|726|827|762|606|424|330|290|285|169|12200|188|South
* Jan 2,|2004|Friday|114|81|53|56|92|261|782|1219|953|715|709|687|711|727|801|911|1035|1019|934|675|497|425|385|276|14118|188|South
* Jan 3,|2004|Saturday|179|110|84|63|64|93|185|322|497|647|782|838|870|805|787|809|820|835|759|545|452|377|362|281|11566|188|South
* Jan 4,|2004|Sunday|191|111|81|51|40|60|118|188|274|430|592|775|868|865|865|897|913|880|713|554|416|360|296|170|10708|188|South
* Jan 5,|2004|Monday|106|66|48|43|97|270|841|1284|956|705|683|693|662|630|687|729|796|730|605|417|324|275|263|171|12081|188|South
* Jan 6,|2004|Tuesday|109|77|57|63|109|263|880|1317|1007|706|615|615|594|615|631|684|811|722|615|407|320|291|282|149|11939|188|South
* Jan 7,|2004|Wednesday|124|70|45|59|99|268|870|1328|982|737|668|677|652|619|675|725|826|771|626|422|327|311|329|194|12404|188|South
* Jan 8,|2004|Thursday|121|78|57|58|99|261|844|1272|994|752|655|630|643|650|669|727|827|763|606|424|330|291|285|171|12207|188|South
* Jan 9,|2004|Friday|114|82|53|56|93|261|783|1220|953|716|709|687|711|728|801|912|1035|1019|935|675|498|426|385|277|14129|188|South
* Jan 10,|2004|Saturday|179|110|85|63|64|94|186|322|498|648|782|838|870|805|787|810|821|835|760|545|453|377|362|282|11576|188|South
* Jan 11,|2004|Sunday|191|111|82|52|40|61|119|189|274|430|592|775|868|866|866|898|913|880|713|555|417|361|296|170|10719|188|South
* Jan 12,|2004|Monday|106|66|48|43|97|270|841|1284|956|705|683|693|662|630|687|729|796|730|605|417|324|275|263|171|12081|188|South
* Jan 13,|2004|Tuesday|109|77|57|63|109|263|880|1317|1007|706|615|615|594|615|631|684|811|722|615|407|320|291|282|149|11939|188|South
* Jan 14,|2004|Wednesday|124|70|45|59|99|268|870|1328|982|737|668|677|652|619|675|725|826|771|626|422|327|311|329|194|12404|188|South
* Jan 15,|2004|Thursday|121|78|57|58|99|261|844|1272|994|752|655|630|643|650|669|727|827|763|606|424|330|291|285|171|12207|188|South
* Jan 16,|2004|Friday|114|82|53|56|93|261|783|1220|953|716|709|687|711|728|801|912|1035|1019|935|675|498|426|385|277|14129|188|South
* Jan 17,|2004|Saturday|179|110|85|63|64|94|186|322|498|648|782|838|870|805|787|810|821|835|760|545|453|377|362|282|11576|188|South
* Jan 18,|2004|Sunday|191|111|82|52|40|61|119|189|274|430|592|775|868|866|866|898|913|880|713|555|417|361|296|170|10719|188|South
* Jan 19,|2004|Monday|106|66|48|43|97|270|841|1284|956|705|683|693|662|630|687|729|796|730|605|417|324|275|263|171|12081|188|South
* Jan 20,|2004|Tuesday|109|77|57|63|109|263|880|1317|1007|706|615|615|594|615|631|684|811|722|615|407|320|291|282|149|11939|188|South
* Jan 21,|2004|Wednesday|124|70|45|59|99|268|870|1328|982|737|668|677|652|619|675|725|826|771|626|422|327|311|329|194|12404|188|South
* Jan 22,|2004|Thursday|121|78|57|58|99|261|844|1272|994|752|655|630|643|650|669|727|827|763|606|424|330|291|285|171|12207|188|South
* Jan 23,|2004|Friday|114|82|53|56|93|261|783|1220|953|716|709|687|711|728|801|912|1035|1019|935|675|498|426|385|277|14129|188|South
* Jan 24,|2004|Saturday|179|110|85|63|64|94|186|322|498|648|782|838|870|805|787|810|821|835|760|545|453|377|362|282|11576|188|South
* Jan 25,|2004|Sunday|191|111|82|52|40|61|119|189|274|430|592|775|868|866|866|898|913|880|713|555|417|361|296|170|10719|188|South
* Jan 26,|2004|Monday|106|66|48|43|97|270|841|1284|956|705|683|693|662|630|687|729|796|730|605|417|324|275|263|171|12081|188|South
* Jan 27,|2004|Tuesday|109|77|57|63|109|263|880|1317|1007|706|615|615|594|615|631|684|811|722|615|407|320|291|282|149|11939|188|South
* Jan 28,|2004|Wednesday|124|70|45|59|99|268|870|1328|982|737|668|677|652|619|675|725|826|771|626|422|327|311|329|194|12404|188|South
* Jan 29,|2004|Thursday|121|78|57|58|99|261|844|1272|994|752|655|630|643|650|669|727|827|763|606|424|330|291|285|171|12207|188|South
* Jan 30,|2004|Friday|114|82|53|56|93|261|783|1220|953|716|709|687|711|728|801|912|1035|1019|935|675|498|426|385|277|14129|188|South
* Jan 31,|2004|Saturday|179|110|85|63|64|94|186|322|498|648|782|838|870|805|787|810|821|835|760|545|453|377|362|282|11576|188|South
* Feb 1,|2004|Sunday|149|100|48|45|38|46|89|191|260|419|622|785|915|876|929|1018|970|839|701|543|393|287|186|117|10566|188|North
* Feb 2,|2004|Monday|78|39|39|42|93|192|330|472|504|515|518|572|596|638|776|957|1153|1224|708|478|439|347|216|148|11074|188|North
* Feb 3,|2004|Tuesday|76|61|44|43|69|181|354|518|511|506|535|598|651|689|789|994|1239|1246|763|491|448|386|220|156|11568|188|North
* Feb 4,|2004|Wednesday|86|69|50|50|91|201|370|571|513|532|561|597|645|690|825|1076|1289|1346|865|590|496|419|277|188|12397|188|North
* Feb 5,|2004|Thursday|103|87|64|59|94|192|384|600|543|555|567|630|697|756|849|1083|1338|1380|860|614|553|481|307|228|13024|188|North
* Feb 6,|2004|Friday|114|97|59|57|87|210|338|518|557|627|658|759|860|963|1082|1334|1576|1535|1053|707|540|509|377|256|14873|188|North
* Feb 7,|2004|Saturday|158|101|68|42|48|95|212|376|526|732|890|922|928|945|915|940|981|888|734|571|462|434|329|221|12518|188|North
* Feb 8,|2004|Sunday|149|100|48|45|38|46|89|191|260|419|622|785|915|876|929|1018|970|839|701|543|393|287|186|117|10566|188|North
* Feb 9,|2004|Monday|78|39|39|42|93|192|330|472|504|515|518|572|596|638|776|957|1153|1224|708|478|439|347|216|148|11074|188|North
* Feb 10,|2004|Tuesday|76|61|44|43|69|181|354|518|511|506|535|598|651|689|789|994|1239|1246|763|491|448|386|220|156|11568|188|North
* Feb 11,|2004|Wednesday|86|69|50|50|91|201|370|571|513|532|561|597|645|690|825|1076|1289|1346|865|590|496|419|277|188|12397|188|North
* Feb 12,|2004|Thursday|103|87|64|59|94|192|384|600|543|555|567|630|697|756|849|1083|1338|1380|860|614|553|481|307|228|13024|188|North
* Feb 13,|2004|Friday|114|97|59|57|87|210|338|518|557|627|658|759|860|963|1082|1334|1576|1535|1053|707|540|509|377|256|14873|188|North
* Feb 14,|2004|Saturday|158|101|68|42|48|95|212|376|526|732|890|922|928|945|915|940|981|888|734|571|462|434|329|221|12518|188|North
* Feb 15,|2004|Sunday|149|100|48|45|38|46|89|191|260|419|622|785|915|876|929|1018|970|839|701|543|393|287|186|117|10566|188|North
* Feb 16,|2004|Monday|78|39|39|42|93|192|330|472|504|515|518|572|596|638|776|957|1153|1224|708|478|439|347|216|148|11074|188|North
* Feb 17,|2004|Tuesday|76|61|44|43|69|181|354|518|511|506|535|598|651|689|789|994|1239|1246|763|491|448|386|220|156|11568|188|North
* Feb 18,|2004|Wednesday|86|69|50|50|91|201|370|571|513|532|561|597|645|690|825|1076|1289|1346|865|590|496|419|277|188|12397|188|North
* Feb 19,|2004|Thursday|103|87|64|59|94|192|384|600|543|555|567|630|697|756|849|1083|1338|1380|860|614|553|481|307|228|13024|188|North
* Feb 20,|2004|Friday|114|97|59|57|87|210|338|518|557|627|658|759|860|963|1082|1334|1576|1535|1053|707|540|509|377|256|14873|188|North
* Feb 21,|2004|Saturday|158|101|68|42|48|95|212|376|526|732|890|922|928|945|915|940|981|888|734|571|462|434|329|221|12518|188|North
* Feb 22,|2004|Sunday|149|100|48|45|38|46|89|191|260|419|622|785|915|876|929|1018|970|839|701|543|393|287|186|117|10566|188|North
* Feb 23,|2004|Monday|78|39|39|42|93|192|330|472|504|515|518|572|596|638|776|957|1153|1224|708|478|439|347|216|148|11074|188|North
* Feb 24,|2004|Tuesday|76|61|44|43|69|181|354|518|511|506|535|598|651|689|789|994|1239|1246|763|491|448|386|220|156|11568|188|North
* Feb 25,|2004|Wednesday|86|69|50|50|91|201|370|571|513|532|561|597|645|690|825|1076|1289|1346|865|590|496|419|277|188|12397|188|North
* Feb 26,|2004|Thursday|103|87|64|59|94|192|384|600|543|555|567|630|697|756|849|1083|1338|1380|860|614|553|481|307|228|13024|188|North
* Feb 27,|2004|Friday|114|97|59|57|87|210|338|518|557|627|658|759|860|963|1082|1334|1576|1535|1053|707|540|509|377|256|14873|188|North
* Feb 28,|2004|Saturday|158|101|68|42|48|95|212|376|526|732|890|922|928|945|915|940|981|888|734|571|462|434|329|221|12518|188|North
* Feb 29,|2004|Sunday|149|100|48|45|38|46|89|191|260|419|622|785|915|876|929|1018|970|839|701|543|393|287|186|117|10566|188|North
* Feb 1,|2004|Sunday|204|124|91|56|53|64|132|174|265|430|630|722|826|854|846|904|939|933|789|566|472|371|265|175|10885|188|South
* Feb 2,|2004|Monday|103|75|53|52|95|248|789|1279|913|667|677|649|625|629|628|680|742|692|568|388|276|258|244|153|11483|188|South
* Feb 3,|2004|Tuesday|101|61|56|59|91|262|835|1312|997|732|656|635|615|593|632|671|736|689|564|377|293|270|269|161|11667|188|South
* Feb 4,|2004|Wednesday|124|84|51|63|92|262|856|1327|1010|741|644|621|593|586|645|682|779|761|649|412|331|294|302|225|12134|188|South
* Feb 5,|2004|Thursday|133|72|55|59|97|259|834|1301|999|769|651|643|613|642|697|748|852|853|695|464|349|317|293|184|12579|188|South
* Feb 6,|2004|Friday|123|80|61|69|90|246|774|1229|915|709|698|723|755|798|846|922|1049|1134|1007|780|570|408|365|278|14629|188|South
* Feb 7,|2004|Saturday|163|117|86|64|67|103|193|347|532|713|925|931|873|833|815|858|888|930|823|595|479|429|367|301|12432|188|South
* Feb 8,|2004|Sunday|204|124|91|56|53|64|132|174|265|430|630|722|826|854|846|904|939|933|789|566|472|371|265|175|10885|188|South
* Feb 9,|2004|Monday|104|76|54|53|96|251|798|1293|922|674|684|656|631|636|635|687|750|699|574|392|279|260|246|158|11608|188|South
* Feb 10,|2004|Tuesday|102|61|57|60|92|265|844|1326|1008|740|663|642|622|600|639|678|744|696|570|381|296|273|272|163|11794|188|South
* Feb 11,|2004|Wednesday|126|85|51|64|93|265|866|1341|1021|750|651|628|600|592|652|689|788|769|657|417|335|298|305|223|12266|188|South
* Feb 12,|2004|Thursday|135|73|56|60|98|262|843|1315|1010|777|658|650|619|649|705|756|861|862|702|469|352|321|296|186|12715|188|South
* Feb 13,|2004|Friday|125|81|61|70|91|248|782|1243|924|717|706|731|764|806|856|932|1060|1147|1018|789|576|412|369|280|14788|188|South
* Feb 14,|2004|Saturday|165|118|86|65|68|104|195|351|538|721|935|941|883|842|824|868|897|940|832|602|485|433|371|304|12568|188|South
* Feb 15,|2004|Sunday|206|126|92|57|54|65|134|176|268|434|637|730|835|863|855|914|949|943|798|572|477|375|268|175|11003|188|South
* Feb 16,|2004|Monday|104|76|54|53|96|251|798|1293|922|674|684|656|631|636|635|687|750|699|574|392|279|260|246|158|11608|188|South
* Feb 17,|2004|Tuesday|102|61|57|60|92|265|844|1326|1008|740|663|642|622|600|639|678|744|696|570|381|296|273|272|163|11794|188|South
* Feb 18,|2004|Wednesday|126|85|51|64|93|265|866|1341|1021|750|651|628|600|592|652|689|788|769|657|417|335|298|305|223|12266|188|South
* Feb 19,|2004|Thursday|135|73|56|60|98|262|843|1315|1010|777|658|650|619|649|705|756|861|862|702|469|352|321|296|186|12715|188|South
* Feb 20,|2004|Friday|125|81|61|70|91|248|782|1243|924|717|706|731|764|806|856|932|1060|1147|1018|789|576|412|369|280|14788|188|South
* Feb 21,|2004|Saturday|165|118|86|65|68|104|195|351|538|721|935|941|883|842|824|868|897|940|832|602|485|433|371|304|12568|188|South
* Feb 22,|2004|Sunday|206|126|92|57|54|65|134|176|268|434|637|730|835|863|855|914|949|943|798|572|477|375|268|175|11003|188|South
* Feb 23,|2004|Monday|104|76|54|53|96|251|798|1293|922|674|684|656|631|636|635|687|750|699|574|392|279|260|246|158|11608|188|South
* Feb 24,|2004|Tuesday|102|61|57|60|92|265|844|1326|1008|740|663|642|622|600|639|678|744|696|570|381|296|273|272|163|11794|188|South
* Feb 25,|2004|Wednesday|126|85|51|64|93|265|866|1341|1021|750|651|628|600|592|652|689|788|769|657|417|335|298|305|223|12266|188|South
* Feb 26,|2004|Thursday|135|73|56|60|98|262|843|1315|1010|777|658|650|619|649|705|756|861|862|702|469|352|321|296|186|12715|188|South
* Feb 27,|2004|Friday|125|81|61|70|91|248|782|1243|924|717|706|731|764|806|856|932|1060|1147|1018|789|576|412|369|280|14788|188|South
* Feb 28,|2004|Saturday|165|118|86|65|68|104|195|351|538|721|935|941|883|842|824|868|897|940|832|602|485|433|371|304|12568|188|South
* Feb 29,|2004|Sunday|206|126|92|57|54|65|134|176|268|434|637|730|835|863|855|914|949|943|798|572|477|375|268|175|11003|188|South
* Mar 1,|2004|Monday|76|49|42|51|95|222|412|563|528|556|571|604|656|668|780|965|1207|1268|793|539|457|408|250|155|11915|188|North
* Mar 2,|2004|Tuesday|88|68|51|51|88|202|390|566|525|545|553|626|669|713|806|1064|1296|1365|826|572|561|534|280|176|12615|188|North
* Mar 3,|2004|Wednesday|87|72|60|58|94|221|394|584|560|570|569|608|697|724|866|1113|1323|1376|894|601|575|451|267|175|12939|188|North
* Mar 4,|2004|Thursday|103|83|58|62|96|208|411|588|564|566|621|672|727|797|932|1166|1390|1418|888|643|615|509|337|202|13656|188|North
* Mar 5,|2004|Friday|115|98|75|67|113|194|372|537|554|614|690|794|903|944|1071|1317|1589|1547|1077|785|661|544|472|264|15397|188|North
* Mar 6,|2004|Saturday|160|112|66|52|58|100|213|383|535|754|879|814|960|923|955|954|953|867|707|610|499|436|345|231|12566|188|North
* Mar 7,|2004|Sunday|140|104|53|41|41|57|111|185|290|494|729|826|923|957|986|1065|1107|962|830|653|500|340|220|136|11750|188|North
* Mar 8,|2004|Monday|76|49|42|51|95|222|412|563|528|556|571|604|656|668|780|965|1207|1268|793|539|457|408|250|155|11915|188|North
* Mar 9,|2004|Tuesday|88|68|51|51|88|202|390|566|525|545|553|626|669|713|806|1064|1296|1365|826|572|561|534|280|176|12615|188|North
* Mar 10,|2004|Wednesday|87|72|60|58|94|221|394|584|560|570|569|608|697|724|866|1113|1323|1376|894|601|575|451|267|175|12939|188|North
* Mar 11,|2004|Thursday|103|83|58|62|96|208|411|588|564|566|621|672|727|797|932|1166|1390|1418|888|643|615|509|337|202|13656|188|North
* Mar 12,|2004|Friday|115|98|75|67|113|194|372|537|554|614|690|794|903|944|1071|1317|1589|1547|1077|785|661|544|472|264|15397|188|North
* Mar 13,|2004|Saturday|160|112|66|52|58|100|213|383|535|754|879|814|960|923|955|954|953|867|707|610|499|436|345|231|12566|188|North
* Mar 14,|2004|Sunday|140|104|53|41|41|57|111|185|290|494|729|826|923|957|986|1065|1107|962|830|653|500|340|220|136|11750|188|North
* Mar 15,|2004|Monday|76|49|42|51|95|222|412|563|528|556|571|604|656|668|780|965|1207|1268|793|539|457|408|250|155|11915|188|North
* Mar 16,|2004|Tuesday|88|68|51|51|88|202|390|566|525|545|553|626|669|713|806|1064|1296|1365|826|572|561|534|280|176|12615|188|North
* Mar 17,|2004|Wednesday|87|72|60|58|94|221|394|584|560|570|569|608|697|724|866|1113|1323|1376|894|601|575|451|267|175|12939|188|North
* Mar 18,|2004|Thursday|103|83|58|62|96|208|411|588|564|566|621|672|727|797|932|1166|1390|1418|888|643|615|509|337|202|13656|188|North
* Mar 19,|2004|Friday|115|98|75|67|113|194|372|537|554|614|690|794|903|944|1071|1317|1589|1547|1077|785|661|544|472|264|15397|188|North
* Mar 20,|2004|Saturday|160|112|66|52|58|100|213|383|535|754|879|814|960|923|955|954|953|867|707|610|499|436|345|231|12566|188|North
* Mar 21,|2004|Sunday|140|104|53|41|41|57|111|185|290|494|729|826|923|957|986|1065|1107|962|830|653|500|340|220|136|11750|188|North
* Mar 22,|2004|Monday|76|49|42|51|95|222|412|563|528|556|571|604|656|668|780|965|1207|1268|793|539|457|408|250|155|11915|188|North
* Mar 23,|2004|Tuesday|88|68|51|51|88|202|390|566|525|545|553|626|669|713|806|1064|1296|1365|826|572|561|534|280|176|12615|188|North
* Mar 24,|2004|Wednesday|87|72|60|58|94|221|394|584|560|570|569|608|697|724|866|1113|1323|1376|894|601|575|451|267|175|12939|188|North
* Mar 25,|2004|Thursday|103|83|58|62|96|208|411|588|564|566|621|672|727|797|932|1166|1390|1418|888|643|615|509|337|202|13656|188|North
* Mar 26,|2004|Friday|115|98|75|67|113|194|372|537|554|614|690|794|903|944|1071|1317|1589|1547|1077|785|661|544|472|264|15397|188|North
* Mar 27,|2004|Saturday|160|112|66|52|58|100|213|383|535|754|879|814|960|923|955|954|953|867|707|610|499|436|345|231|12566|188|North
* Mar 28,|2004|Sunday|140|104|53|41|41|57|111|185|290|494|729|826|923|957|986|1065|1107|962|830|653|500|340|220|136|11750|188|North
* Mar 29,|2004|Monday|76|49|42|51|95|222|412|563|528|556|571|604|656|668|780|965|1207|1268|793|539|457|408|250|155|11915|188|North
* Mar 30,|2004|Tuesday|88|68|51|51|88|202|390|566|525|545|553|626|669|713|806|1064|1296|1365|826|572|561|534|280|176|12615|188|North
* Mar 31,|2004|Wednesday|87|72|60|58|94|221|394|584|560|570|569|608|697|724|866|1113|1323|1376|894|601|575|451|267|175|12939|188|North
* Mar 1,|2004|Monday|105|75|60|54|92|269|860|1345|985|732|657|679|676|663|670|728|794|752|628|416|335|280|273|167|12295|188|South
* Mar 2,|2004|Tuesday|110|73|62|69|99|276|871|1337|1029|770|680|650|644|623|666|736|835|865|714|430|331|312|346|187|12715|188|South
* Mar 3,|2004|Wednesday|116|63|50|57|89|284|897|1358|976|760|686|677|657|664|684|730|834|811|685|434|328|277|300|221|12638|188|South
* Mar 4,|2004|Thursday|128|85|52|61|103|269|871|1295|1007|780|699|677|675|673|709|785|875|890|735|508|363|318|308|209|13075|188|South
* Mar 5,|2004|Friday|174|98|76|69|103|261|794|1194|924|748|736|737|751|795|894|947|1151|1159|1088|811|547|392|346|308|15103|188|South
* Mar 6,|2004|Saturday|198|126|87|76|74|109|212|368|572|736|856|916|909|888|847|850|854|925|833|661|521|433|375|311|12737|188|South
* Mar 7,|2004|Sunday|199|135|89|65|50|75|148|226|335|499|691|819|899|905|896|937|1005|996|881|694|544|398|310|179|11975|188|South
* Mar 8,|2004|Monday|105|75|60|54|92|269|860|1345|985|732|657|679|676|663|670|728|794|752|628|416|335|280|273|167|12295|188|South
* Mar 9,|2004|Tuesday|110|73|62|69|99|276|871|1337|1029|770|680|650|644|623|666|736|835|865|714|430|331|312|346|187|12715|188|South
* Mar 10,|2004|Wednesday|116|63|50|57|89|284|897|1358|976|760|686|677|657|664|684|730|834|811|685|434|328|277|300|221|12638|188|South
* Mar 11,|2004|Thursday|128|85|52|61|103|269|871|1295|1007|780|699|677|675|673|709|785|875|890|735|508|363|318|308|209|13075|188|South
* Mar 12,|2004|Friday|174|98|76|69|103|261|794|1194|924|748|736|737|751|795|894|947|1151|1159|1088|811|547|392|346|308|15103|188|South
* Mar 13,|2004|Saturday|198|126|87|76|74|109|212|368|572|736|856|916|909|888|847|850|854|925|833|661|521|433|375|311|12737|188|South
* Mar 14,|2004|Sunday|199|135|89|65|50|75|148|226|335|499|691|819|899|905|896|937|1005|996|881|694|544|398|310|179|11975|188|South
* Mar 15,|2004|Monday|105|75|60|54|92|269|860|1345|985|732|657|679|676|663|670|728|794|752|628|416|335|280|273|167|12295|188|South
* Mar 16,|2004|Tuesday|110|73|62|69|99|276|871|1337|1029|770|680|650|644|623|666|736|835|865|714|430|331|312|346|187|12715|188|South
* Mar 17,|2004|Wednesday|116|63|50|57|89|284|897|1358|976|760|686|677|657|664|684|730|834|811|685|434|328|277|300|221|12638|188|South
* Mar 18,|2004|Thursday|128|85|52|61|103|269|871|1295|1007|780|699|677|675|673|709|785|875|890|735|508|363|318|308|209|13075|188|South
* Mar 19,|2004|Friday|174|98|76|69|103|261|794|1194|924|748|736|737|751|795|894|947|1151|1159|1088|811|547|392|346|308|15103|188|South
* Mar 20,|2004|Saturday|198|126|87|76|74|109|212|368|572|736|856|916|909|888|847|850|854|925|833|661|521|433|375|311|12737|188|South
* Mar 21,|2004|Sunday|199|135|89|65|50|75|148|226|335|499|691|819|899|905|896|937|1005|996|881|694|544|398|310|179|11975|188|South
* Mar 22,|2004|Monday|105|75|60|54|92|269|860|1345|985|732|657|679|676|663|670|728|794|752|628|416|335|280|273|167|12295|188|South
* Mar 23,|2004|Tuesday|110|73|62|69|99|276|871|1337|1029|770|680|650|644|623|666|736|835|865|714|430|331|312|346|187|12715|188|South
* Mar 24,|2004|Wednesday|116|63|50|57|89|284|897|1358|976|760|686|677|657|664|684|730|834|811|685|434|328|277|300|221|12638|188|South
* Mar 25,|2004|Thursday|128|85|52|61|103|269|871|1295|1007|780|699|677|675|673|709|785|875|890|735|508|363|318|308|209|13075|188|South
* Mar 26,|2004|Friday|174|98|76|69|103|261|794|1194|924|748|736|737|751|795|894|947|1151|1159|1088|811|547|392|346|308|15103|188|South
* Mar 27,|2004|Saturday|198|126|87|76|74|109|212|368|572|736|856|916|909|888|847|850|854|925|833|661|521|433|375|311|12737|188|South
* Mar 28,|2004|Sunday|199|135|89|65|50|75|148|226|335|499|691|819|899|905|896|937|1005|996|881|694|544|398|310|179|11975|188|South
* Mar 29,|2004|Monday|105|75|60|54|92|269|860|1345|985|732|657|679|676|663|670|728|794|752|628|416|335|280|273|167|12295|188|South
* Mar 30,|2004|Tuesday|110|73|62|69|99|276|871|1337|1029|770|680|650|644|623|666|736|835|865|714|430|331|312|346|187|12715|188|South
* Mar 31,|2004|Wednesday|116|63|50|57|89|284|897|1358|976|760|686|677|657|664|684|730|834|811|685|434|328|277|300|221|12638|188|South
* Apr 1,|2004|Thursday|112|80|59|58|88|210|389|623|585|606|620|707|767|834|968|1217|1456|1450|949|702|627|499|317|207|14130|188|North
* Apr 2,|2004|Friday|120|78|56|58|101|216|404|600|648|664|743|822|906|998|1126|1333|1509|1505|965|709|548|502|370|272|15253|188|North
* Apr 3,|2004|Saturday|158|105|61|43|56|104|270|460|634|802|971|1005|1024|960|971|1057|1030|923|754|639|560|533|398|234|13752|188|North
* Apr 4,|2004|Sunday|159|119|63|51|42|56|123|206|336|499|722|904|1102|1049|1030|1030|1074|1022|894|735|604|414|271|170|12675|188|North
* Apr 5,|2004|Monday|101|63|49|49|80|206|411|555|581|595|615|640|694|707|822|1024|1280|1344|816|609|488|425|255|181|12590|188|North
* Apr 6,|2004|Tuesday|97|74|49|51|85|188|406|584|582|601|608|683|727|792|880|1126|1405|1433|885|608|562|464|281|185|13356|188|North
* Apr 7,|2004|Wednesday|107|77|58|55|86|199|410|587|597|595|617|693|706|794|915|1152|1354|1407|931|651|588|490|288|185|13542|188|North
* Apr 8,|2004|Thursday|112|80|59|58|88|210|389|623|585|606|620|707|767|834|968|1217|1456|1450|949|702|627|499|317|207|14130|188|North
* Apr 9,|2004|Friday|120|78|56|58|101|216|404|600|648|664|743|822|906|998|1126|1333|1509|1505|965|709|548|502|370|272|15253|188|North
